Id,SalePrice
1966,140224.16421855544
1967,267220.29109550716
1968,449737.60870277724
1969,414185.84173543943
1970,427820.98771203926
1971,467630.6576730204
1972,385542.1295829655
1973,258742.30731569385
1974,327172.17724926816
1975,448599.1554366534
1976,277825.5722508066
1977,350191.33984988224
1978,351683.0174331027
1979,324067.54233112547
1980,193727.24831721582
1981,345456.6696160899
1982,221520.51576563343
1983,199528.91606503655
1984,166655.25225226162
1985,226201.10747677294
1986,217598.26621594394
1987,173372.6550992228
1988,177837.098119
1989,195108.0016235328
1990,213182.99795852794
1991,225421.37591643535
1992,218303.76358869747
1993,174268.15331572248
1994,240454.02111260412
1995,188562.9478167189
1996,250980.00666456012
1997,319595.8855916237
1998,325306.1317453187
1999,254268.72533032642
2000,315423.9377882717
2001,274028.03767513705
2002,247191.14811244153
2003,268088.6857158145
2004,264615.7984078866
2005,226916.36656951177
2006,219871.30757498648
2007,248157.9048687074
2008,212631.077429851
2009,193559.95089974682
2010,199305.60297573864
2011,146793.6978373338
2012,179249.48242542995
2013,182607.53397156467
2014,186827.36152613568
2015,197613.94873749476
2016,195251.72848328104
2017,201118.05552961974
2018,124232.57080831812
2019,138043.1110197001
2020,111345.9627397551
2021,108918.93099879238
2022,176622.77677434264
2023,147211.48672660915
2024,251422.09576975132
2025,345771.3412029367
2026,171284.0406392799
2027,154616.2769338541
2028,150958.55249403662
2029,157188.2671211214
2030,265726.2484937033
2031,236575.1137870044
2032,255508.3404682257
2033,270043.9337702687
2034,163448.75518245585
2035,204953.4580114944
2036,189530.23844272137
2037,192072.3474983156
2038,292972.0293988773
2039,209551.8233822342
2040,289519.38326993526
2041,292229.3928542322
2042,199597.59805599204
2043,174705.82677019772
2044,174116.7764384892
2045,212403.68124453851
2046,144160.45786997591
2047,145893.25031962295
2048,141577.60020819042
2049,134988.89767384535
2050,185533.16030238735
2051,110356.97479356827
2052,121888.2983839742
2053,149774.5271460895
2054,83147.91412241364
2055,149197.99994256702
2056,143507.13332836333
2057,113580.82813280475
2058,231838.48496654106
2059,134467.5422809869
2060,171762.32818837848
2061,175004.943989044
2062,130101.51371989581
2063,115652.41358955289
2064,145166.59197936126
2065,121682.1159339412
2066,158294.09276494372
2067,116509.48845443936
2068,138139.26135209028
2069,85342.0970791926
2070,110661.8758637034
2071,95553.83245148382
2072,128877.77761820427
2073,145014.70777828182
2074,190975.7655738862
2075,151188.88058367374
2076,120363.63590463804
2077,147558.32318577392
2078,120386.8332602706
2079,139749.41227898182
2080,121284.64887121912
2081,123603.88701234662
2082,111045.4211429211
2083,141154.22208286732
2084,110227.13777711133
2085,119196.64029380748
2086,115224.98458691804
2087,123774.35097883166
2088,90132.99025693964
2089,80426.0094310616
2090,131225.19842356732
2091,124205.02491655423
2092,130618.4972126987
2093,110986.24673767376
2094,109220.879193456
2095,158661.7924839939
2096,80314.3152375076
2097,90607.7252907918
2098,143524.21223940235
2099,52747.33702915095
2100,80148.74194433802
2101,122126.62607092636
2102,129361.5066882226
2103,107298.85733309494
2104,138937.35115834014
2105,117637.25027180623
2106,60630.88626967915
2107,201548.60485400746
2108,115947.2457350399
2109,112305.25573120799
2110,116749.27393638068
2111,142556.45945603034
2112,132627.2468063917
2113,120863.84719640366
2114,116523.56701345605
2115,157498.2437669551
2116,117591.44729408415
2117,151386.62589060687
2118,127394.31727859152
2119,113387.70873070986
2120,112682.20704629376
2121,89423.37178405773
2122,105638.76540079068
2123,93474.63763524947
2124,170920.03665481036
2125,129011.78301353488
2126,141649.3113836667
2127,147703.32025291328
2128,127423.15048721396
2129,104916.72253139276
2130,146576.06740520985
2131,158465.97940859932
2132,114022.77353520815
2133,124671.39755169934
2134,128728.43122007286
2135,98187.65245980491
2136,71996.59368373692
2137,115941.8187220401
2138,138251.9301888043
2139,146897.01669992087
2140,139470.23452233349
2141,143849.81998835056
2142,127618.98587797584
2143,140672.3663989473
2144,115995.90374788732
2145,140806.54821198125
2146,172248.99197268963
2147,136199.68386526417
2148,132631.3973427153
2149,146239.41716048392
2150,219600.4373999445
2151,106321.95094132837
2152,176643.93046965188
2153,168324.4497284676
2154,108124.86474898961
2155,140209.25944296073
2156,267868.5280012492
2157,229611.47525710764
2158,231745.6992884308
2159,203474.60760532337
2160,171679.6349445866
2161,246218.88558138156
2162,398852.6033267133
2163,352712.8173127998
2164,247287.267895156
2165,183081.55506899513
2166,152096.93846341484
2167,226387.37046930124
2168,195220.46951935743
2169,202948.4936040914
2170,222894.51883404955
2171,151732.61721054083
2172,132199.82317719673
2173,168386.9701281943
2174,230840.74912180082
2175,303258.7808532717
2176,328098.96135595726
2177,239521.13231879188
2178,209819.83766696008
2179,141813.66544064874
2180,213863.66530304158
2181,187955.70669090102
2182,216732.92954539368
2183,192814.55197412142
2184,123510.59216975592
2185,124981.14767307152
2186,141915.30820059392
2187,149994.4748918374
2188,158090.20700853132
2189,208106.81764314897
2190,80740.58086735466
2191,83478.9168385967
2192,89949.60257065318
2193,100681.43838198837
2194,103087.05738729528
2195,113427.8167798995
2196,102054.9670709366
2197,116935.6279043401
2198,160304.15251305012
2199,188903.8478225951
2200,138080.03117981929
2201,130075.6183032645
2202,200607.68479693032
2203,125739.37405316078
2204,175997.89594084234
2205,107366.5130533253
2206,133518.381468936
2207,195231.41206067434
2208,224567.49288192778
2209,199319.99224762234
2210,119938.39592295146
2211,121515.68265973989
2212,118550.35267200354
2213,110125.75606698949
2214,135738.53970045593
2215,106526.27138834428
2216,148058.90131071184
2217,69412.85974485727
2218,73054.70524901585
2219,66865.96459694588
2220,64569.31317537862
2221,320383.33193184825
2222,279968.5196302562
2223,297421.9715493636
2224,210902.9731164079
2225,113692.36212007621
2226,190102.28763351077
2227,204775.42615072156
2228,269590.0576917651
2229,245223.43220309488
2230,145465.33283951008
2231,213927.7284483493
2232,177117.73515243133
2233,171790.52342748275
2234,241821.76978818802
2235,224736.4116626577
2236,247347.52654838798
2237,328877.3855436833
2238,207159.4292393259
2239,107800.23493454997
2240,163631.8192317483
2241,158709.44933099273
2242,128122.07655888729
2243,131430.14583222207
2244,106937.92086186922
2245,101943.2575612792
2246,142193.63134134616
2247,104784.41218757602
2248,123200.21683376038
2249,122383.80792462033
2250,133536.2288225053
2251,105737.31713966173
2252,170298.08059686288
2253,147930.94422142475
2254,167323.62092567535
2255,183809.75538701098
2256,186415.3062452143
2257,209120.47352389444
2258,162700.9944706929
2259,175629.11207690465
2260,160437.97180204018
2261,190029.35758445633
2262,207450.6948054388
2263,374982.3350939631
2264,424952.1616688123
2265,174028.37831929227
2266,293436.0981881249
2267,365467.9126198584
2268,408770.34987344523
2269,144650.57054940826
2270,201723.25622894583
2271,220892.70312092197
2272,202860.022387132
2273,169211.3550754069
2274,181278.5717125357
2275,156627.19793433027
2276,196276.79602106815
2277,189419.99611508547
2278,147745.3072379036
2279,126968.52995690104
2280,121805.77683234481
2281,171435.08741289156
2282,192293.86874276248
2283,103911.68737761801
2284,109656.47883269844
2285,142819.25852870668
2286,123266.64021384613
2287,355942.02203285816
2288,264964.0063348432
2289,377689.11319493887
2290,432185.2159485165
2291,318306.51065908675
2292,457589.99626011227
2293,443581.28740150214
2294,408304.5721497199
2295,427090.0998629939
2296,246190.77569610882
2297,306184.2117603137
2298,348913.75925683556
2299,380803.97115953907
2300,327906.39835569274
2301,287671.48787468194
2302,245540.4736122028
2303,229276.55225170084
2304,236254.48316544958
2305,181627.9071438333
2306,182659.31642134712
2307,193541.52760929466
2308,226295.8378239942
2309,283532.91047085775
2310,205498.4881763191
2311,193307.78064949246
2312,180840.81844308207
2313,179360.15673638234
2314,167195.39131525403
2315,173200.8469129964
2316,179805.41401910162
2317,181956.30076697457
2318,180023.210583699
2319,180808.39804465056
2320,184546.35171371597
2321,243193.2252133873
2322,173670.93082679145
2323,188186.3005524505
2324,177318.67430883477
2325,208610.62858687123
2326,169638.97296671258
2327,207288.09173826253
2328,228562.0922788026
2329,186273.95229698677
2330,177756.90801491076
2331,348848.7197938389
2332,390956.9959521472
2333,316282.73400427995
2334,252280.85627232183
2335,266811.6354377552
2336,331713.35262214416
2337,195718.82934794654
2338,277704.33265788737
2339,221238.31537738247
2340,403142.13212872844
2341,222196.2724185462
2342,228041.4952173052
2343,226459.28597567367
2344,217667.21100116175
2345,235600.40276129564
2346,210842.78206950868
2347,193355.71988166549
2348,234050.88902727398
2349,173928.21376971249
2350,284443.24953673774
2351,251835.64362242498
2352,251612.20182106036
2353,263477.2095943928
2354,132125.83459702815
2355,147801.35933482595
2356,159696.21749113133
2357,193652.4505323371
2358,195352.55434444186
2359,125124.48172959322
2360,114794.54821206715
2361,145267.58784331093
2362,253490.42578789828
2363,137801.28238029015
2364,162464.63930043628
2365,219841.51810163274
2366,182901.02432105152
2367,209745.46692849713
2368,212163.8704950577
2369,212889.19460034402
2370,160533.96785660944
2371,162501.82836689716
2372,192734.7417721894
2373,264472.72424409183
2374,317019.5084425906
2375,252117.09672798292
2376,283545.1661563438
2377,351123.39360048197
2378,146326.66945287003
2379,191316.4082857847
2380,148932.9747408916
2381,162319.41730136046
2382,208080.0652396524
2383,201747.2783406725
2384,243286.4855623135
2385,168187.22330789702
2386,133096.78715505032
2387,133728.10151247468
2388,106051.24527025517
2389,132649.1315626635
2390,148644.1946943992
2391,142560.53379462566
2392,116372.89167897071
2393,168170.3039073575
2394,141397.06539729805
2395,206301.7851839683
2396,145202.61571082036
2397,223306.1305364115
2398,130166.54261729239
2399,54774.63168833223
2400,50033.64381509964
2401,110878.78362652744
2402,138927.7795446771
2403,136781.45914129165
2404,153312.87215698097
2405,157186.88328906437
2406,143652.7561013107
2407,129927.77012591575
2408,144060.32139933654
2409,122774.7536580652
2410,171058.0734609686
2411,117795.61518749816
2412,153692.318251996
2413,128245.3086174744
2414,140877.11721101528
2415,132071.45296494712
2416,129550.22414029496
2417,137109.93880026072
2418,130300.72390213318
2419,124036.29644115032
2420,123703.1705576818
2421,151392.74819986016
2422,109370.52769301683
2423,116251.12540854435
2424,163576.537515032
2425,227524.6958213352
2426,136609.8923344121
2427,132537.0225728019
2428,176848.67150192347
2429,118454.97678264101
2430,133174.38145542186
2431,110541.36509393936
2432,140663.07377008832
2433,141456.55104882512
2434,135811.43592980472
2435,144589.54660563503
2436,105804.21670629329
2437,109174.82250287119
2438,124846.2855563966
2439,108380.66623663637
2440,119655.39380393806
2441,91678.17508081057
2442,97650.73611222359
2443,131905.21466966555
2444,146138.42884532898
2445,76288.37024006463
2446,136780.25872265166
2447,193047.5028261128
2448,141018.0376366072
2449,104390.83239629796
2450,154342.55742824293
2451,126542.05914404517
2452,204958.17585065376
2453,96307.78260507026
2454,128359.20799542259
2455,116026.93639516077
2456,137379.97762530667
2457,131023.52754714232
2458,127110.07915889713
2459,115785.8452117971
2460,134566.01836933676
2461,123229.97598395604
2462,134728.28360105277
2463,122156.6217298393
2464,186177.9758326146
2465,133448.82369664818
2466,112139.22815322308
2467,139785.63252006075
2468,76627.75201015972
2469,71255.700120299
2470,200529.55068531143
2471,215075.86421641303
2472,171520.54520562736
2473,115089.17509692207
2474,74310.0357826779
2475,227332.0002068288
2476,107353.94279530643
2477,131323.78527870838
2478,158076.5043801122
2479,104687.50332615533
2480,149967.84044028333
2481,125098.24200712524
2482,135586.296875975
2483,114389.2192025334
2484,120823.62281650997
2485,129775.06502070032
2486,148187.59681194642
2487,177077.86020644195
2488,171870.15522647335
2489,151874.98744373498
2490,156205.23563845878
2491,97002.07803243172
2492,181981.1636479878
2493,151459.62443738084
2494,164805.83496783
2495,95751.78388426415
2496,249052.17109305158
2497,151004.3954528172
2498,109633.27306374903
2499,94322.17913047031
2500,131235.44012025165
2501,143830.45786434345
2502,153734.34820111297
2503,91251.749796231
2504,184342.67408735704
2505,223582.4967936757
2506,258489.50742434934
2507,281425.8175254439
2508,257951.15586408338
2509,218876.1770364371
2510,229041.138519829
2511,182711.35396197243
2512,209434.37587820162
2513,214915.43642423095
2514,248747.49376135203
2515,146748.0015653329
2516,166501.93658043875
2517,141756.43938998616
2518,151396.29336839082
2519,222567.44918344286
2520,210605.67660023813
2521,190290.6993724809
2522,221074.17148086292
2523,128005.30335764178
2524,139620.2163752999
2525,146096.7962104061
2526,129874.46404219286
2527,113579.29897404335
2528,129582.66841976374
2529,136989.79120738094
2530,116839.20904423347
2531,248267.02100344564
2532,227080.3349777224
2533,200075.65856667238
2534,237688.70821306782
2535,301492.8879717265
2536,246567.740084143
2537,231414.90039308954
2538,184957.93522346698
2539,197892.74383898263
2540,176980.34106366028
2541,187162.770640027
2542,167792.71472008523
2543,129399.84238239116
2544,130585.78660769301
2545,136586.89441447175
2546,136152.98932710759
2547,139897.04531231817
2548,145153.8145252364
2549,164214.572194585
2550,232444.58178061838
2551,142126.84870976792
2552,130640.98906629348
2553,79948.69747313949
2554,100817.26383622046
2555,117507.12263839335
2556,106446.8519675089
2557,117046.00990941553
2558,144884.8769432424
2559,121628.79131005229
2560,140685.98013362882
2561,131152.71005022054
2562,123635.27595696147
2563,136936.03027662184
2564,199249.37283301775
2565,136818.22137157852
2566,145420.4991544701
2567,125074.0858628849
2568,188184.27840455162
2569,198434.5761461139
2570,120494.80654286074
2571,166149.87835748377
2572,152517.61834131548
2573,202009.70641901984
2574,266964.0387328473
2575,139705.67487863783
2576,120169.35301142398
2577,150018.14045978966
2578,87958.33122879028
2579,70780.31315162197
2580,115564.98740274145
2581,100628.47676143474
2582,99357.7082478288
2583,279105.46363972523
2584,163114.00746467442
2585,188877.49644402793
2586,225925.0860281389
2587,196816.90629090497
2588,143962.7691613693
2589,148204.6033643529
2590,211976.2811061951
2591,201144.08935777223
2592,208273.7752471029
2593,260216.62292792083
2594,176725.9011793979
2595,206080.8195026179
2596,321323.1449853978
2597,187654.61972992384
2598,289780.3416019592
2599,323872.03801918693
2600,131888.6336289538
2601,154544.85634977886
2602,82992.28206314082
2603,95086.94156345319
2604,85576.45444948893
2605,77226.65230629579
2606,149942.62143648884
2607,203415.7529184295
2608,220804.96034153775
2609,169155.6190663866
2610,115537.67824030673
2611,114547.42445222309
2612,155175.59817923585
2613,136033.55016958964
2614,130169.25773933632
2615,155777.75960494165
2616,146600.531937066
2617,180312.38454047445
2618,209326.5735335178
2619,195794.13338169619
2620,182182.55832498064
2621,172463.1438942636
2622,180687.24743918396
2623,240740.899393502
2624,297662.7164715445
2625,290716.96088945144
2626,174395.78199840843
2627,159968.27492592903
2628,461571.90301824507
2629,475630.5922940342
2630,345326.4079804029
2631,426028.92353667825
2632,413734.2824512258
2633,307057.94910957175
2634,405759.18433092034
2635,161233.0576611723
2636,181827.19804276247
2637,182655.86397671493
2638,251217.58686267433
2639,193320.69089462789
2640,153975.28086535077
2641,105133.00852853198
2642,196213.4964856666
2643,100164.33850259434
2644,130773.60383835915
2645,107106.23790109552
2646,97588.09424915191
2647,102058.50798989265
2648,139730.7425771254
2649,145163.42546968823
2650,136298.59868167827
2651,140269.78478570338
2652,405699.85435505863
2653,249517.56315218942
2654,232895.72833988097
2655,415321.22633771907
2656,320082.9590320015
2657,342829.51405900373
2658,300449.7840026188
2659,303965.51174292597
2660,343485.0435003397
2661,332865.5752556332
2662,367956.8357817292
2663,284356.8676576957
2664,269988.30247562326
2665,326962.10212138
2666,278586.82866042
2667,165159.00837107698
2668,184906.6315299258
2669,176741.77122034345
2670,276844.29943707667
2671,186282.83089367207
2672,192061.03438749356
2673,204274.6652078709
2674,204772.48845691327
2675,168820.5508868332
2676,192558.78948182476
2677,192983.80701009123
2678,260643.49608400214
2679,263862.9595656692
2680,280961.625197576
2681,420341.5433637268
2682,336915.67227834923
2683,564669.560700235
2684,322009.6552079844
2685,324689.7555118891
2686,250083.8562571889
2687,331288.5652488349
2688,210414.67583639175
2689,202631.7780122828
2690,428835.9876618264
2691,181208.091155433
2692,130711.11488188058
2693,193374.08497700698
2694,136486.94515144062
2695,195705.87196103207
2696,187937.79966983772
2697,186487.66437138457
2698,192646.60147488603
2699,175603.63331505406
2700,162234.34686378518
2701,156535.430907667
2702,113995.62607717184
2703,127986.82188539773
2704,145636.9556103195
2705,119693.63038801227
2706,119864.73206346415
2707,131921.13182317128
2708,131171.6373601272
2709,106228.43540514061
2710,126335.92747866
2711,311591.6362219731
2712,374887.6433641962
2713,169936.15518135275
2714,150824.61020947905
2715,166866.4470401755
2716,141670.83655262156
2717,176888.35926801138
2718,216527.54984325456
2719,163424.92884564647
2720,179633.17360732678
2721,137560.69616880623
2722,165139.47860621553
2723,147270.755758724
2724,137409.3688697653
2725,132291.81956088258
2726,144938.14971746333
2727,182742.27264229112
2728,177978.2871790029
2729,146661.59891821444
2730,148214.59062765574
2731,133425.91806697618
2732,128462.77275829525
2733,167126.47772343125
2734,160462.18805344362
2735,137026.67988903262
